UTC,ISO8601,Hour,Open,Highest,Lowest,Closing,Volume
1564171200000,2019-07-26T16:00:00,16,9838.98,9860.0,9738.0,9819.45,1226.4324689999999
1564174800000,2019-07-26T17:00:00,17,9819.43,9837.2,9761.59,9811.06,784.68473
1564178400000,2019-07-26T18:00:00,18,9811.42,9821.32,9767.53,9776.05,445.00249299999996
1564182000000,2019-07-26T19:00:00,19,9774.98,9845.0,9770.02,9824.0,837.4672400000001
1564185600000,2019-07-26T20:00:00,20,9824.0,10161.4,9815.0,10142.18,6213.873797
1564189200000,2019-07-26T21:00:00,21,10142.18,10188.66,10086.59,10086.8,2487.997991
1564192800000,2019-07-26T22:00:00,22,10086.8,10110.56,10070.67,10107.91,839.0828560000001
1564196400000,2019-07-26T23:00:00,23,10105.77,10119.25,10092.09,10103.0,505.08159900000004
1564200000000,2019-07-27T00:00:00,0,10103.02,10118.55,10082.0,10107.27,629.353018
1564203600000,2019-07-27T01:00:00,1,10107.27,10110.8,10030.96,10054.82,992.739968
1564207200000,2019-07-27T02:00:00,2,10053.86,10077.87,10050.0,10051.7,627.17645
1564210800000,2019-07-27T03:00:00,3,10051.7,10076.69,10025.16,10055.33,882.2167699999999
1564214400000,2019-07-27T04:00:00,4,10057.32,10088.0,10036.18,10059.48,754.086552
1564218000000,2019-07-27T05:00:00,5,10058.25,10072.51,10044.38,10047.98,551.189627
1564221600000,2019-07-27T06:00:00,6,10050.59,10069.76,9440.0,9543.56,9141.666562999999
1564225200000,2019-07-27T07:00:00,7,9546.65,9560.0,9452.0,9525.81,3037.4773920000002
1564228800000,2019-07-27T08:00:00,8,9525.81,9526.0,9380.0,9428.55,3421.709207
1564232400000,2019-07-27T09:00:00,9,9430.67,9499.79,9400.1,9443.77,1581.204274
1564236000000,2019-07-27T10:00:00,10,9443.71,9500.27,9423.75,9449.0,1249.8748369999998
1564239600000,2019-07-27T11:00:00,11,9449.47,9475.0,9333.0,9427.69,2776.342046
1564243200000,2019-07-27T12:00:00,12,9428.52,9481.73,9395.15,9436.02,1235.240869
1564246800000,2019-07-27T13:00:00,13,9436.04,9480.0,9421.25,9456.34,705.643704
1564250400000,2019-07-27T14:00:00,14,9456.46,9467.88,9377.0,9401.09,957.0684369999999
1564254000000,2019-07-27T15:00:00,15,9401.94,9465.81,9383.18,9411.61,572.806992
1564257600000,2019-07-27T16:00:00,16,9411.26,9463.49,9385.0,9454.02,648.261107
1564261200000,2019-07-27T17:00:00,17,9453.07,9541.47,9450.0,9518.8,984.2616710000001
1564264800000,2019-07-27T18:00:00,18,9519.64,9535.0,9343.3,9453.13,1881.880025
1564268400000,2019-07-27T19:00:00,19,9455.06,9540.0,9422.38,9476.52,1133.542549
1564272000000,2019-07-27T20:00:00,20,9478.92,9488.26,9370.0,9424.0,991.06701
1564275600000,2019-07-27T21:00:00,21,9422.19,9497.5,9422.19,9492.97,600.919793
1564279200000,2019-07-27T22:00:00,22,9490.6,9505.51,9464.71,9468.57,591.139092
1564282800000,2019-07-27T23:00:00,23,9468.99,9496.0,9456.92,9480.56,459.87013499999995
1564286400000,2019-07-28T00:00:00,0,9480.56,9578.17,9478.64,9515.94,1213.932513
1564290000000,2019-07-28T01:00:00,1,9514.4,9549.21,9506.54,9514.59,712.099062
1564293600000,2019-07-28T02:00:00,2,9514.49,9550.0,9470.0,9514.09,724.857562
1564297200000,2019-07-28T03:00:00,3,9512.99,9534.15,9485.01,9493.11,485.273179
1564300800000,2019-07-28T04:00:00,4,9494.49,9534.0,9478.25,9515.03,736.478073
1564304400000,2019-07-28T05:00:00,5,9515.03,9530.0,9472.0,9475.0,622.416483
1564308000000,2019-07-28T06:00:00,6,9475.0,9492.32,9430.17,9464.72,899.9526970000001
1564311600000,2019-07-28T07:00:00,7,9463.11,9579.0,9453.85,9534.98,1221.227097
1564315200000,2019-07-28T08:00:00,8,9535.0,9546.31,9493.36,9515.49,890.870226
1564318800000,2019-07-28T09:00:00,9,9518.71,9522.74,9475.75,9505.32,599.600475
1564322400000,2019-07-28T10:00:00,10,9505.32,9557.06,9495.01,9503.72,764.847479
1564326000000,2019-07-28T11:00:00,11,9503.0,9559.18,9500.26,9522.47,825.718111
1564329600000,2019-07-28T12:00:00,12,9522.91,9594.99,9515.46,9546.98,1004.317359
1564333200000,2019-07-28T13:00:00,13,9548.99,9581.03,9536.26,9564.2,650.155875
1564336800000,2019-07-28T14:00:00,14,9564.14,9590.0,9546.38,9567.49,592.441225
1564340400000,2019-07-28T15:00:00,15,9565.96,9577.32,9550.15,9555.68,326.837345
1564344000000,2019-07-28T16:00:00,16,9555.69,9573.09,9500.0,9540.0,882.938043
1564347600000,2019-07-28T17:00:00,17,9538.48,9546.96,9461.0,9466.32,749.412055
1564351200000,2019-07-28T18:00:00,18,9468.35,9580.0,9165.0,9500.0,9047.308806000001
1564354800000,2019-07-28T19:00:00,19,9497.38,9550.0,9445.0,9541.54,3807.3432420000004
1564358400000,2019-07-28T20:00:00,20,9541.54,9550.0,9493.25,9531.84,1167.443527
1564362000000,2019-07-28T21:00:00,21,9534.99,9729.0,9528.48,9674.15,3998.8459869999997
1564365600000,2019-07-28T22:00:00,22,9674.35,9679.78,9624.0,9643.31,1007.1034390000001
1564369200000,2019-07-28T23:00:00,23,9644.01,9665.67,9626.0,9638.46,550.041584
1564372800000,2019-07-29T00:00:00,0,9636.62,9684.7,9636.45,9663.33,568.189452
1564376400000,2019-07-29T01:00:00,1,9663.33,9672.64,9583.0,9613.61,1102.848342
1564380000000,2019-07-29T02:00:00,2,9613.61,9622.0,9570.0,9606.67,711.0382480000001
1564383600000,2019-07-29T03:00:00,3,9607.88,9625.95,9591.94,9625.95,582.875691
1564387200000,2019-07-29T04:00:00,4,9624.79,9650.0,9525.01,9573.26,1155.847601
1564390800000,2019-07-29T05:00:00,5,9573.64,9584.98,9395.0,9494.08,2105.1115879999998
1564394400000,2019-07-29T06:00:00,6,9495.51,9544.0,9456.14,9511.69,1056.144078
1564398000000,2019-07-29T07:00:00,7,9511.69,9533.0,9465.13,9484.96,839.096859
1564401600000,2019-07-29T08:00:00,8,9484.51,9559.53,9470.21,9550.36,922.4526300000001
1564405200000,2019-07-29T09:00:00,9,9550.32,9635.96,9505.94,9569.65,1761.950715
1564408800000,2019-07-29T10:00:00,10,9572.49,9605.99,9525.55,9556.1,1142.161081
1564412400000,2019-07-29T11:00:00,11,9556.04,9600.0,9502.08,9539.64,1136.719169
1564416000000,2019-07-29T12:00:00,12,9538.24,9693.98,9411.31,9552.05,3160.811966
1564419600000,2019-07-29T13:00:00,13,9548.45,9566.61,9425.02,9499.52,1682.922813
1564423200000,2019-07-29T14:00:00,14,9502.79,9534.55,9451.94,9519.55,898.458633
1564426800000,2019-07-29T15:00:00,15,9520.6,9530.67,9480.0,9487.63,543.8715480000001
1564430400000,2019-07-29T16:00:00,16,9489.81,9538.11,9470.0,9526.46,638.394911
1564434000000,2019-07-29T17:00:00,17,9527.5,9548.92,9509.95,9511.44,428.609201
1564437600000,2019-07-29T18:00:00,18,9511.45,9549.0,9483.33,9532.3,568.019234
1564441200000,2019-07-29T19:00:00,19,9531.96,9542.99,9450.0,9507.64,1292.979114
1564444800000,2019-07-29T20:00:00,20,9509.07,9539.0,9503.07,9532.58,639.808725
1564448400000,2019-07-29T21:00:00,21,9533.59,9534.0,9460.71,9465.25,761.01574
1564452000000,2019-07-29T22:00:00,22,9465.25,9488.94,9402.0,9425.55,2376.45368
1564455600000,2019-07-29T23:00:00,23,9425.6,9453.58,9403.0,9441.29,895.580752
1564459200000,2019-07-30T00:00:00,0,9441.04,9460.9,9430.0,9445.13,728.3122070000001
1564462800000,2019-07-30T01:00:00,1,9445.55,9474.03,9427.0,9452.89,1701.387809
1564466400000,2019-07-30T02:00:00,2,9451.4,9530.0,9450.43,9504.77,966.464606
1564470000000,2019-07-30T03:00:00,3,9503.02,9513.59,9480.22,9501.29,657.368015
1564473600000,2019-07-30T04:00:00,4,9501.29,9521.94,9460.02,9478.31,590.942733
1564477200000,2019-07-30T05:00:00,5,9478.31,9500.26,9468.62,9487.43,444.572373
1564480800000,2019-07-30T06:00:00,6,9487.64,9526.0,9465.35,9502.93,699.0212700000001
1564484400000,2019-07-30T07:00:00,7,9500.97,9564.86,9450.0,9522.9,3302.9391579999997
1564488000000,2019-07-30T08:00:00,8,9524.81,9588.0,9514.0,9536.53,2634.819227
1564491600000,2019-07-30T09:00:00,9,9535.84,9554.88,9525.3,9541.88,1035.913194
1564495200000,2019-07-30T10:00:00,10,9542.24,9577.8,9537.69,9558.25,1018.2784839999999
1564498800000,2019-07-30T11:00:00,11,9558.25,9714.28,9557.78,9682.35,3685.9426710000002
1564502400000,2019-07-30T12:00:00,12,9684.58,9714.0,9655.0,9684.85,1702.195554
1564506000000,2019-07-30T13:00:00,13,9684.85,9684.85,9577.78,9612.55,1820.256077
1564509600000,2019-07-30T14:00:00,14,9609.3,9650.55,9562.84,9624.64,1423.153507
1564513200000,2019-07-30T15:00:00,15,9624.17,9648.97,9502.21,9598.52,1544.102451
1564516800000,2019-07-30T16:00:00,16,9598.87,9617.69,9520.0,9537.08,951.1392960000001
1564520400000,2019-07-30T17:00:00,17,9535.22,9585.0,9512.66,9577.14,711.872012
1564524000000,2019-07-30T18:00:00,18,9577.62,9629.0,9548.27,9561.64,1777.679072
1564527600000,2019-07-30T19:00:00,19,9561.76,9595.01,9555.67,9574.21,467.150221
1564531200000,2019-07-30T20:00:00,20,9575.0,9699.0,9555.0,9691.42,1787.7845379999999
1564534800000,2019-07-30T21:00:00,21,9693.22,9720.0,9640.0,9696.05,2842.7114239999996
1564538400000,2019-07-30T22:00:00,22,9697.47,9698.96,9662.58,9665.88,1507.639586
1564542000000,2019-07-30T23:00:00,23,9665.82,9687.95,9631.06,9668.96,781.4226259999999
1564545600000,2019-07-31T00:00:00,0,9670.28,9677.0,9641.21,9673.73,565.957203
1564549200000,2019-07-31T01:00:00,1,9672.5,9777.0,9666.57,9706.14,1686.1678329999997
1564552800000,2019-07-31T02:00:00,2,9706.97,9790.0,9688.98,9777.02,1432.202252
1564556400000,2019-07-31T03:00:00,3,9777.02,9809.99,9724.07,9733.71,1402.054883
1564560000000,2019-07-31T04:00:00,4,9734.86,9772.54,9730.2,9755.73,820.618838
1564563600000,2019-07-31T05:00:00,5,9755.73,9766.83,9718.59,9754.15,1021.260409
1564567200000,2019-07-31T06:00:00,6,9753.71,9786.12,9742.6,9770.22,940.369182
1564570800000,2019-07-31T07:00:00,7,9771.3,9774.9,9729.51,9758.1,776.817624
1564574400000,2019-07-31T08:00:00,8,9758.1,9880.0,9755.64,9829.57,3761.0212880000004
1564578000000,2019-07-31T09:00:00,9,9829.54,9958.99,9823.0,9955.19,2647.471292
1564581600000,2019-07-31T10:00:00,10,9955.19,10019.89,9905.0,9939.33,3533.0266850000003
1564585200000,2019-07-31T11:00:00,11,9937.82,10086.79,9936.88,10049.64,3633.651415
1564588800000,2019-07-31T12:00:00,12,10049.7,10109.8,9931.0,9965.88,3201.991693
1564592400000,2019-07-31T13:00:00,13,9965.86,10028.24,9935.98,10022.46,1462.274293
1564596000000,2019-07-31T14:00:00,14,10024.48,10025.0,9933.99,9974.64,1388.5053710000002
1564599600000,2019-07-31T15:00:00,15,9975.52,10000.0,9950.0,9979.89,722.777728
1564603200000,2019-07-31T16:00:00,16,9982.43,10059.98,9980.15,10011.19,962.416261
1564606800000,2019-07-31T17:00:00,17,10010.83,10052.18,9987.39,10050.0,606.622648
1564610400000,2019-07-31T18:00:00,18,10050.0,10053.64,9966.18,10000.83,948.467286
1564614000000,2019-07-31T19:00:00,19,10000.06,10091.73,9991.51,10080.53,1082.122202
1564617600000,2019-07-31T20:00:00,20,10080.53,10155.06,10030.11,10043.02,2234.513056
1564621200000,2019-07-31T21:00:00,21,10043.0,10065.07,9980.0,10020.29,1239.042617
1564624800000,2019-07-31T22:00:00,22,10022.0,10038.56,9988.88,10029.27,881.44564
1564628400000,2019-07-31T23:00:00,23,10027.47,10029.88,9966.38,9988.02,1168.458852
1564632000000,2019-08-01T00:00:00,0,9989.61,9999.96,9935.39,9977.28,1241.601555
1564635600000,2019-08-01T01:00:00,1,9978.49,9989.0,9863.46,9908.55,1938.7568820000001
1564639200000,2019-08-01T02:00:00,2,9908.56,9972.22,9878.0,9956.7,1921.565567
1564642800000,2019-08-01T03:00:00,3,9956.72,9990.0,9935.27,9960.19,1126.532891
1564646400000,2019-08-01T04:00:00,4,9961.34,9994.0,9956.36,9968.72,627.356792
1564650000000,2019-08-01T05:00:00,5,9969.42,9974.46,9924.05,9970.71,1160.0279679999999
1564653600000,2019-08-01T06:00:00,6,9970.71,9972.86,9903.69,9943.99,1468.719515
1564657200000,2019-08-01T07:00:00,7,9942.92,9977.99,9925.02,9962.86,1058.196338
1564660800000,2019-08-01T08:00:00,8,9962.86,10040.98,9960.0,10024.33,2866.402006
1564664400000,2019-08-01T09:00:00,9,10024.45,10060.0,10005.7,10045.17,1331.4144720000002
1564668000000,2019-08-01T10:00:00,10,10044.95,10047.61,9973.75,9994.68,1339.875651
1564671600000,2019-08-01T11:00:00,11,9993.95,10020.0,9956.0,10013.86,954.2028730000001
1564675200000,2019-08-01T12:00:00,12,10011.48,10056.47,9991.66,10051.71,1209.74931
1564678800000,2019-08-01T13:00:00,13,10050.25,10105.04,10011.29,10085.44,1601.3569699999998
1564682400000,2019-08-01T14:00:00,14,10085.44,10192.63,10073.53,10170.36,2449.868357
1564686000000,2019-08-01T15:00:00,15,10170.36,10341.78,10168.55,10283.73,3950.5047659999996
1564689600000,2019-08-01T16:00:00,16,10283.71,10467.86,10270.3,10387.0,5157.374404
1564693200000,2019-08-01T17:00:00,17,10387.01,10424.58,10338.0,10406.98,1729.839818
1564696800000,2019-08-01T18:00:00,18,10406.48,10430.82,10345.12,10374.88,1469.74736
1564700400000,2019-08-01T19:00:00,19,10374.82,10408.31,10353.55,10374.99,1601.083368
1564704000000,2019-08-01T20:00:00,20,10375.0,10440.61,10281.35,10374.99,2317.0327469999997
1564707600000,2019-08-01T21:00:00,21,10373.7,10399.99,10355.96,10384.93,769.648339
1564711200000,2019-08-01T22:00:00,22,10382.4,10406.76,10370.0,10376.98,958.803975
1564714800000,2019-08-01T23:00:00,23,10375.43,10410.0,10322.1,10335.77,1330.745414
1564718400000,2019-08-02T00:00:00,0,10335.8,10390.85,10314.8,10369.12,793.516043
1564722000000,2019-08-02T01:00:00,1,10369.12,10432.39,10360.47,10432.39,1125.4384730000002
1564725600000,2019-08-02T02:00:00,2,10430.52,10500.0,10416.0,10455.31,2482.2939539999998
1564729200000,2019-08-02T03:00:00,3,10457.37,10570.0,10453.47,10531.45,2566.618655
1564732800000,2019-08-02T04:00:00,4,10533.19,10534.59,10464.33,10500.98,1741.3874850000002
1564736400000,2019-08-02T05:00:00,5,10500.98,10540.18,10435.78,10443.92,1768.9318640000001
1564740000000,2019-08-02T06:00:00,6,10440.28,10511.98,10439.94,10495.8,1110.9574519999999
1564743600000,2019-08-02T07:00:00,7,10496.52,10536.41,10465.0,10467.17,1215.205285
1564747200000,2019-08-02T08:00:00,8,10467.08,10565.43,10462.17,10554.78,1638.760895
1564750800000,2019-08-02T09:00:00,9,10556.22,10573.27,10507.36,10544.88,2066.596521
1564754400000,2019-08-02T10:00:00,10,10545.5,10590.0,10508.0,10590.0,1584.20684
1564758000000,2019-08-02T11:00:00,11,10588.47,10643.56,10545.0,10612.14,2542.132004
1564761600000,2019-08-02T12:00:00,12,10612.1,10670.0,10350.0,10422.79,7408.382162999999
1564765200000,2019-08-02T13:00:00,13,10421.39,10469.35,10386.55,10441.33,2298.862903
1564768800000,2019-08-02T14:00:00,14,10442.37,10480.76,10410.02,10456.24,1857.163753
1564772400000,2019-08-02T15:00:00,15,10456.03,10462.53,10411.55,10444.41,938.714106
1564776000000,2019-08-02T16:00:00,16,10444.0,10450.0,10361.75,10383.07,1167.078446
1564779600000,2019-08-02T17:00:00,17,10383.07,10458.92,10351.24,10408.77,1157.487757
1564783200000,2019-08-02T18:00:00,18,10407.74,10528.0,10401.63,10515.16,1186.578753
1564786800000,2019-08-02T19:00:00,19,10517.13,10545.0,10494.11,10523.75,963.9003939999999
1564790400000,2019-08-02T20:00:00,20,10523.75,10555.07,10497.93,10516.69,826.936275
1564794000000,2019-08-02T21:00:00,21,10516.83,10666.0,10516.31,10642.17,2959.893312
1564797600000,2019-08-02T22:00:00,22,10641.43,10815.0,10590.17,10789.7,4533.565339
1564801200000,2019-08-02T23:00:00,23,10789.04,10838.98,10758.81,10778.52,1975.826416
1564804800000,2019-08-03T00:00:00,0,10780.68,10849.29,10777.86,10846.31,1273.713236
1564808400000,2019-08-03T01:00:00,1,10846.06,10862.43,10720.0,10777.9,2096.050929
1564812000000,2019-08-03T02:00:00,2,10777.93,10822.64,10758.72,10798.99,887.339283
1564815600000,2019-08-03T03:00:00,3,10797.32,10848.63,10769.21,10827.78,860.195659
1564819200000,2019-08-03T04:00:00,4,10828.29,10840.57,10746.41,10784.85,1021.90205
1564822800000,2019-08-03T05:00:00,5,10785.6,10875.89,10700.0,10763.38,1901.4029329999998
1564826400000,2019-08-03T06:00:00,6,10763.48,10790.0,10733.0,10768.02,604.304767
1564830000000,2019-08-03T07:00:00,7,10768.02,10783.34,10731.02,10743.92,590.5810240000001
1564833600000,2019-08-03T08:00:00,8,10741.97,10745.09,10662.15,10731.85,1574.336368
1564837200000,2019-08-03T09:00:00,9,10733.47,10828.55,10732.73,10796.0,1872.4521760000002
1564840800000,2019-08-03T10:00:00,10,10795.2,10818.99,10775.0,10791.48,822.575092
1564844400000,2019-08-03T11:00:00,11,10791.94,10809.0,10675.5,10733.05,1473.725002
1564848000000,2019-08-03T12:00:00,12,10733.17,10820.0,10710.0,10793.54,1342.16244
1564851600000,2019-08-03T13:00:00,13,10793.54,10850.59,10785.92,10829.55,1405.671501
1564855200000,2019-08-03T14:00:00,14,10829.55,10870.66,10796.4,10845.98,1256.1544789999998
1564858800000,2019-08-03T15:00:00,15,10846.22,10904.77,10800.01,10850.6,1892.884777
1564862400000,2019-08-03T16:00:00,16,10851.14,10880.0,10812.04,10877.8,653.177946
1564866000000,2019-08-03T17:00:00,17,10879.34,10889.77,10802.0,10830.86,777.9821900000001
1564869600000,2019-08-03T18:00:00,18,10830.17,10849.0,10773.0,10820.62,715.698466
1564873200000,2019-08-03T19:00:00,19,10820.6,10826.0,10775.47,10816.86,483.78716399999996
1564876800000,2019-08-03T20:00:00,20,10816.86,10897.0,10805.0,10833.66,1583.551367
1564880400000,2019-08-03T21:00:00,21,10833.85,10880.2,10828.83,10849.11,716.870854
1564884000000,2019-08-03T22:00:00,22,10849.11,10854.42,10793.59,10804.0,823.338941
1564887600000,2019-08-03T23:00:00,23,10804.0,10808.21,10700.0,10755.02,1857.837244
1564891200000,2019-08-04T00:00:00,0,10754.99,10757.24,10577.77,10611.27,3235.045924
1564894800000,2019-08-04T01:00:00,1,10609.77,10670.67,10552.0,10609.68,1906.785516
1564898400000,2019-08-04T02:00:00,2,10608.2,10714.6,10595.6,10710.0,1255.412884
1564902000000,2019-08-04T03:00:00,3,10708.03,10714.16,10645.0,10670.0,1053.382602
1564905600000,2019-08-04T04:00:00,4,10668.74,10706.8,10660.18,10662.99,822.620658
1564909200000,2019-08-04T05:00:00,5,10662.99,10739.78,10629.46,10739.47,1060.054789
1564912800000,2019-08-04T06:00:00,6,10738.77,10742.29,10680.02,10716.8,884.6759310000001
1564916400000,2019-08-04T07:00:00,7,10716.07,10724.96,10650.0,10668.56,644.8970559999999
1564920000000,2019-08-04T08:00:00,8,10669.23,10708.93,10630.84,10648.53,862.53218
1564923600000,2019-08-04T09:00:00,9,10650.33,10703.0,10636.01,10657.86,830.143894
1564927200000,2019-08-04T10:00:00,10,10658.36,10780.0,10655.68,10771.9,1757.102968
1564930800000,2019-08-04T11:00:00,11,10770.15,10973.53,10770.0,10944.15,5165.9583649999995
1564934400000,2019-08-04T12:00:00,12,10944.22,10992.1,10877.0,10918.2,3025.614725
1564938000000,2019-08-04T13:00:00,13,10919.02,10941.2,10851.0,10896.69,1340.5572730000001
1564941600000,2019-08-04T14:00:00,14,10896.03,10943.68,10880.0,10906.9,986.747094
1564945200000,2019-08-04T15:00:00,15,10907.23,10939.0,10896.3,10921.14,745.658996
1564948800000,2019-08-04T16:00:00,16,10921.14,10970.0,10891.0,10913.5,936.9133300000001
1564952400000,2019-08-04T17:00:00,17,10913.42,10968.58,10777.0,10944.94,2736.902269
1564956000000,2019-08-04T18:00:00,18,10944.98,11040.0,10917.17,10944.47,3634.1254770000005
1564959600000,2019-08-04T19:00:00,19,10944.52,10979.61,10901.0,10929.23,2058.014804
1564963200000,2019-08-04T20:00:00,20,10929.99,11198.0,10927.8,11177.15,3262.80652
1564966800000,2019-08-04T21:00:00,21,11178.11,11460.0,11149.68,11409.94,5878.7767109999995
1564970400000,2019-08-04T22:00:00,22,11409.17,11600.0,11355.83,11600.0,4131.373648
1564974000000,2019-08-04T23:00:00,23,11599.49,11648.0,11465.39,11562.97,3191.962706
1564977600000,2019-08-05T00:00:00,0,11564.87,11602.53,11521.52,11562.0,2070.432412
1564981200000,2019-08-05T01:00:00,1,11562.0,11571.85,11514.0,11531.67,1370.55238
1564984800000,2019-08-05T02:00:00,2,11530.08,11634.4,11484.65,11607.32,2125.367265
1564988400000,2019-08-05T03:00:00,3,11607.32,11848.0,11591.02,11671.2,4987.018197
1564992000000,2019-08-05T04:00:00,4,11673.31,11750.0,11653.06,11749.46,2879.616778
1564995600000,2019-08-05T05:00:00,5,11749.46,11749.99,11666.36,11720.0,1813.12377
1564999200000,2019-08-05T06:00:00,6,11721.51,11774.0,11550.44,11616.54,3480.499046
1565002800000,2019-08-05T07:00:00,7,11616.61,11778.76,11577.0,11777.64,3258.450007
1565006400000,2019-08-05T08:00:00,8,11776.52,11800.0,11700.0,11755.05,3458.822707
1565010000000,2019-08-05T09:00:00,9,11755.38,11795.0,11713.0,11745.0,1746.104952
1565013600000,2019-08-05T10:00:00,10,11745.02,11810.61,11720.82,11775.07,2226.665859
1565017200000,2019-08-05T11:00:00,11,11775.13,11775.13,11653.12,11749.97,2970.58177
1565020800000,2019-08-05T12:00:00,12,11747.58,11900.0,11715.0,11864.38,2980.4582739999996
1565024400000,2019-08-05T13:00:00,13,11862.02,11937.52,11750.0,11775.6,3720.815003
1565028000000,2019-08-05T14:00:00,14,11773.88,11871.38,11753.82,11809.51,1599.2335699999999
1565031600000,2019-08-05T15:00:00,15,11809.74,11822.22,11750.0,11752.44,1435.190313
1565035200000,2019-08-05T16:00:00,16,11751.5,11840.0,11702.55,11732.03,2720.813937
1565038800000,2019-08-05T17:00:00,17,11733.54,11794.0,11700.0,11742.41,1151.038711
1565042400000,2019-08-05T18:00:00,18,11742.41,11858.2,11730.0,11809.84,1532.741059
1565046000000,2019-08-05T19:00:00,19,11811.0,11850.0,11760.0,11828.8,1161.228118
1565049600000,2019-08-05T20:00:00,20,11830.0,11839.82,11705.0,11779.93,1917.231061
1565053200000,2019-08-05T21:00:00,21,11779.93,11810.74,11570.0,11692.8,4138.282767000001
1565056800000,2019-08-05T22:00:00,22,11694.92,11698.96,11572.41,11664.9,2436.711012
1565060400000,2019-08-05T23:00:00,23,11665.0,11734.95,11655.0,11709.82,1910.4369989999998
1565064000000,2019-08-06T00:00:00,0,11708.3,11712.55,11650.62,11702.47,990.939558
1565067600000,2019-08-06T01:00:00,1,11702.47,11828.3,11695.63,11827.92,2060.4985469999997
1565071200000,2019-08-06T02:00:00,2,11827.92,12199.0,11810.83,12145.08,8363.550622
1565074800000,2019-08-06T03:00:00,3,12145.06,12330.7,12134.51,12185.24,5989.292531
1565078400000,2019-08-06T04:00:00,4,12185.37,12258.57,12176.0,12202.35,2010.106003
1565082000000,2019-08-06T05:00:00,5,12202.39,12259.52,12196.57,12220.36,1460.0040210000002
1565085600000,2019-08-06T06:00:00,6,12219.94,12295.0,11600.0,11748.89,9778.727640000001
1565089200000,2019-08-06T07:00:00,7,11748.03,11846.63,11680.0,11777.65,3759.0712770000005
1565092800000,2019-08-06T08:00:00,8,11775.79,11797.94,11570.03,11704.05,4931.945043
1565096400000,2019-08-06T09:00:00,9,11705.22,11799.99,11651.25,11799.96,2368.854516
1565100000000,2019-08-06T10:00:00,10,11799.84,11800.0,11680.77,11739.99,1528.563312
1565103600000,2019-08-06T11:00:00,11,11738.02,11760.93,11680.0,11700.0,1938.881889
1565107200000,2019-08-06T12:00:00,12,11700.0,11800.0,11666.66,11788.62,1730.3322030000002
1565110800000,2019-08-06T13:00:00,13,11788.63,11836.0,11693.27,11713.34,2732.893317
1565114400000,2019-08-06T14:00:00,14,11713.34,11750.0,11682.13,11734.08,1437.147111
1565118000000,2019-08-06T15:00:00,15,11735.41,11761.4,11634.21,11710.0,1890.732952
1565121600000,2019-08-06T16:00:00,16,11709.62,11747.0,11615.05,11674.38,1331.918916
1565125200000,2019-08-06T17:00:00,17,11674.39,11677.16,11326.0,11382.41,5644.633508
1565128800000,2019-08-06T18:00:00,18,11385.0,11447.0,11226.7,11322.55,3690.040156
1565132400000,2019-08-06T19:00:00,19,11325.1,11515.0,11292.73,11481.69,2664.5949140000002
1565136000000,2019-08-06T20:00:00,20,11481.69,11520.0,11382.84,11474.18,1825.209636
1565139600000,2019-08-06T21:00:00,21,11474.18,11575.94,11456.5,11526.89,1550.320833
1565143200000,2019-08-06T22:00:00,22,11526.41,11694.02,11521.78,11642.31,2145.576454
1565146800000,2019-08-06T23:00:00,23,11645.26,11670.0,11550.0,11640.43,2021.938225
1565150400000,2019-08-07T00:00:00,0,11640.01,11725.27,11606.49,11694.8,1886.9513399999998
1565154000000,2019-08-07T01:00:00,1,11694.82,11725.0,11580.85,11615.96,1689.0248960000001
1565157600000,2019-08-07T02:00:00,2,11615.99,11683.41,11570.46,11631.25,1220.6845460000002
1565161200000,2019-08-07T03:00:00,3,11631.27,11645.44,11525.96,11538.61,1888.2743739999999
1565164800000,2019-08-07T04:00:00,4,11541.53,11607.38,11463.14,11574.93,1887.8478690000002
1565168400000,2019-08-07T05:00:00,5,11574.93,11665.43,11520.0,11631.23,1509.5738
1565172000000,2019-08-07T06:00:00,6,11630.21,11700.0,11630.0,11638.66,1960.8226260000001
1565175600000,2019-08-07T07:00:00,7,11635.15,11745.81,11585.0,11743.94,2575.01263
1565179200000,2019-08-07T08:00:00,8,11743.09,11800.0,11707.08,11783.59,2612.308215
1565182800000,2019-08-07T09:00:00,9,11785.68,12141.17,11783.81,12034.25,10469.70644
1565186400000,2019-08-07T10:00:00,10,12034.84,12114.72,12011.9,12064.94,2594.035803
1565190000000,2019-08-07T11:00:00,11,12064.47,12093.18,11611.0,11662.75,6913.958551000001
1565193600000,2019-08-07T12:00:00,12,11662.75,11725.01,11487.0,11674.59,4607.116965
1565197200000,2019-08-07T13:00:00,13,11675.0,11793.53,11630.52,11790.39,2517.316449
1565200800000,2019-08-07T14:00:00,14,11790.39,11822.0,11750.0,11750.14,2288.496489
1565204400000,2019-08-07T15:00:00,15,11751.0,11818.96,11669.99,11792.77,2020.313234
1565208000000,2019-08-07T16:00:00,16,11792.25,11976.08,11616.0,11895.67,4295.798047
1565211600000,2019-08-07T17:00:00,17,11897.07,12079.51,11805.8,11945.12,3315.041125
1565215200000,2019-08-07T18:00:00,18,11945.12,12030.0,11883.03,11971.58,3162.8850260000004
1565218800000,2019-08-07T19:00:00,19,11971.58,12016.02,11827.04,11975.03,2215.1767800000002
1565222400000,2019-08-07T20:00:00,20,11975.04,12017.75,11885.0,11975.0,1618.542273
1565226000000,2019-08-07T21:00:00,21,11975.0,11975.01,11843.0,11899.92,1306.4096029999998
